trial_ID,block_trial_ID,block,block_type,null_trial,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
296,66,3,limbic_hand,True,,,hand,,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2674.0,2674.0,2680.3,616.0,616.0,622.3
297,67,3,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2684.0,2684.0,2690.3,626.0,626.0,632.3
298,68,3,limbic_hand,False,0,LEFT,hand,2,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2694.0,2694.0,2698.8,636.0,636.0,640.8
299,69,3,limbic_hand,False,1,RIGHT,hand,5,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2702.0,2703.5,2709.8,644.0,645.5,651.8
300,70,3,limbic_hand,False,1,LEFT,hand,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2712.0,2712.0,2718.3,654.0,654.0,660.3
301,71,3,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2722.0,2722.5,2727.3,664.0,664.5,669.3
302,72,3,limbic_hand,False,1,RIGHT,hand,5,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2730.0,2730.5,2736.8,672.0,672.5,678.8
303,73,3,limbic_hand,False,0,RIGHT,hand,4,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2740.0,2741.0,2745.8,682.0,683.0,687.8
304,74,3,limbic_hand,True,,,hand,,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2748.0,2749.0,2754.8,690.0,691.0,696.8
305,75,3,limbic_hand,False,0,RIGHT,hand,4,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,2758.0,2759.5,2764.3,700.0,701.5,706.3
306,76,3,limbic_hand,False,0,LEFT,hand,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2768.0,2768.5,2773.3,710.0,710.5,715.3
307,77,3,limbic_hand,False,0,NEU,hand,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2776.0,2777.0,2782.8,718.0,719.0,724.8
