trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
367,107,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3360.0,3360.5,3365.3,968.0,968.5,973.3
368,108,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,3368.0,3369.0,3375.3,976.0,977.0,983.3
369,109,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3378.0,3379.0,3383.8,986.0,987.0,991.8
370,110,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3386.0,3387.5,3392.8,994.0,995.5,1000.8
371,111,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,3396.0,3396.5,3401.3,1004.0,1004.5,1009.3
372,112,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,3404.0,3405.5,3410.8,1012.0,1013.5,1018.8
373,113,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,3414.0,3415.5,3421.8,1022.0,1023.5,1029.8
374,114,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,3424.0,3424.0,3429.8,1032.0,1032.0,1037.8
375,115,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,3432.0,3432.5,3438.3,1040.0,1040.5,1046.3
376,116,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,3442.0,3442.5,3447.8,1050.0,1050.5,1055.8
377,117,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,3450.0,3451.0,3456.3,1058.0,1059.0,1064.3
378,118,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,3460.0,3461.0,3465.8,1068.0,1069.0,1073.8
379,119,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,3468.0,3469.0,3474.8,1076.0,1077.0,1082.8
