trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
460,80,4,cognitive_eye,0,ACC,eye,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4210.0,4210.5,4216.3,728.0,728.5,734.3
461,81,4,cognitive_eye,1,ACC,eye,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,4220.0,4221.5,4227.8,738.0,739.5,745.8
462,82,4,cognitive_eye,1,SPD,eye,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4230.0,4230.0,4236.3,748.0,748.0,754.3
463,83,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4240.0,4240.0,4245.8,758.0,758.0,763.8
464,84,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,4248.0,4248.0,4254.3,766.0,766.0,772.3
465,85,4,cognitive_eye,1,SPD,eye,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4258.0,4259.0,4265.3,776.0,777.0,783.3
466,86,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,4268.0,4269.5,4274.3,786.0,787.5,792.3
467,87,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4278.0,4278.0,4283.8,796.0,796.0,801.8
468,88,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4286.0,4286.0,4290.8,804.0,804.0,808.8
469,89,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4294.0,4295.0,4301.3,812.0,813.0,819.3
470,90,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4304.0,4305.0,4309.8,822.0,823.0,827.8
471,91,4,cognitive_eye,0,SPD,eye,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4312.0,4312.5,4318.3,830.0,830.5,836.3
472,92,4,cognitive_eye,0,SPD,eye,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4322.0,4322.0,4326.8,840.0,840.0,844.8
473,93,4,cognitive_eye,1,ACC,eye,3,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4330.0,4331.0,4335.8,848.0,849.0,853.8
474,94,4,cognitive_eye,1,SPD,eye,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,4338.0,4338.5,4343.8,856.0,856.5,861.8
475,95,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4346.0,4347.0,4352.8,864.0,865.0,870.8
476,96,4,cognitive_eye,1,SPD,eye,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4356.0,4357.0,4362.8,874.0,875.0,880.8
477,97,4,cognitive_eye,1,SPD,eye,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,4366.0,4366.5,4372.3,884.0,884.5,890.3
478,98,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4376.0,4376.0,4380.8,894.0,894.0,898.8
479,99,4,cognitive_eye,1,ACC,eye,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,4384.0,4385.5,4391.3,902.0,903.5,909.3
480,100,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4394.0,4395.5,4400.8,912.0,913.5,918.8
481,101,4,cognitive_eye,1,SPD,eye,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4404.0,4405.5,4410.8,922.0,923.5,928.8
482,102,4,cognitive_eye,1,SPD,eye,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4414.0,4415.0,4421.3,932.0,933.0,939.3
483,103,4,cognitive_eye,1,SPD,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4424.0,4425.0,4430.3,942.0,943.0,948.3
484,104,4,cognitive_eye,0,ACC,eye,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,4434.0,4435.0,4441.3,952.0,953.0,959.3
485,105,4,cognitive_eye,0,SPD,eye,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4444.0,4444.5,4449.3,962.0,962.5,967.3
486,106,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,4452.0,4453.5,4459.8,970.0,971.5,977.8
487,107,4,cognitive_eye,1,ACC,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4462.0,4463.5,4468.8,980.0,981.5,986.8
488,108,4,cognitive_eye,1,ACC,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,4472.0,4472.0,4476.8,990.0,990.0,994.8
489,109,4,cognitive_eye,0,ACC,eye,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,4480.0,4480.0,4485.8,998.0,998.0,1003.8
490,110,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4488.0,4489.0,4494.8,1006.0,1007.0,1012.8
491,111,4,cognitive_eye,1,ACC,eye,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,4498.0,4499.0,4504.3,1016.0,1017.0,1022.3
492,112,4,cognitive_eye,0,ACC,eye,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,4508.0,4508.0,4513.3,1026.0,1026.0,1031.3
493,113,4,cognitive_eye,1,ACC,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4516.0,4517.0,4522.8,1034.0,1035.0,1040.8
494,114,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,4526.0,4527.5,4532.3,1044.0,1045.5,1050.3
495,115,4,cognitive_eye,1,ACC,eye,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,4536.0,4536.5,4541.3,1054.0,1054.5,1059.3
496,116,4,cognitive_eye,0,SPD,eye,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4544.0,4545.5,4550.8,1062.0,1063.5,1068.8
497,117,4,cognitive_eye,0,ACC,eye,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,4554.0,4555.5,4560.8,1072.0,1073.5,1078.8
498,118,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,4564.0,4565.0,4570.8,1082.0,1083.0,1088.8
499,119,4,cognitive_eye,0,SPD,eye,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,4574.0,4575.0,4579.8,1092.0,1093.0,1097.8
