trial_ID,block_trial_ID,block,block_type,correct_answer,cue,response_modality,trial_type,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,trial_duration,trial_start_time,cue_onset_time,stimulus_onset_time,trial_start_time_block,cue_onset_time_block,stimulus_onset_time_block
161,21,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1458.0,1458.5,1463.3,196.0,196.5,201.3
162,22,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1466.0,1466.5,1472.8,204.0,204.5,210.8
163,23,2,cognitive_hand,0,ACC,hand,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,1476.0,1477.0,1483.3,214.0,215.0,221.3
164,24,2,cognitive_hand,1,ACC,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1486.0,1487.5,1492.3,224.0,225.5,230.3
165,25,2,cognitive_hand,0,SPD,hand,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1496.0,1497.5,1503.3,234.0,235.5,241.3
166,26,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1506.0,1507.0,1511.8,244.0,245.0,249.8
167,27,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1514.0,1514.0,1519.3,252.0,252.0,257.3
168,28,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1522.0,1522.5,1528.3,260.0,260.5,266.3
169,29,2,cognitive_hand,1,ACC,hand,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,1532.0,1532.0,1538.3,270.0,270.0,276.3
170,30,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1542.0,1542.5,1548.3,280.0,280.5,286.3
171,31,2,cognitive_hand,0,ACC,hand,2,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1552.0,1552.0,1557.8,290.0,290.0,295.8
172,32,2,cognitive_hand,1,SPD,hand,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1560.0,1560.5,1565.3,298.0,298.5,303.3
173,33,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1568.0,1568.5,1573.8,306.0,306.5,311.8
174,34,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1576.0,1577.5,1583.8,314.0,315.5,321.8
175,35,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,1586.0,1587.0,1592.8,324.0,325.0,330.8
176,36,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1596.0,1596.5,1601.3,334.0,334.5,339.3
177,37,2,cognitive_hand,1,SPD,hand,1,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,1604.0,1605.5,1610.8,342.0,343.5,348.8
178,38,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1614.0,1614.5,1619.8,352.0,352.5,357.8
179,39,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1622.0,1622.5,1628.8,360.0,360.5,366.8
180,40,2,cognitive_hand,0,ACC,hand,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1632.0,1633.0,1637.8,370.0,371.0,375.8
181,41,2,cognitive_hand,1,SPD,hand,1,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1640.0,1641.5,1646.3,378.0,379.5,384.3
182,42,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1650.0,1650.0,1655.8,388.0,388.0,393.8
183,43,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1658.0,1659.0,1663.8,396.0,397.0,401.8
184,44,2,cognitive_hand,1,SPD,hand,1,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1666.0,1667.5,1672.3,404.0,405.5,410.3
185,45,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1676.0,1676.5,1682.8,414.0,414.5,420.8
186,46,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1686.0,1686.0,1691.3,424.0,424.0,429.3
187,47,2,cognitive_hand,1,ACC,hand,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1694.0,1695.5,1701.8,432.0,433.5,439.8
188,48,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1704.0,1705.0,1709.8,442.0,443.0,447.8
189,49,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1712.0,1712.5,1718.8,450.0,450.5,456.8
190,50,2,cognitive_hand,1,ACC,hand,3,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1722.0,1722.0,1727.3,460.0,460.0,465.3
191,51,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1730.0,1731.0,1735.8,468.0,469.0,473.8
192,52,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1738.0,1738.5,1743.3,476.0,476.5,481.3
193,53,2,cognitive_hand,0,ACC,hand,2,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,1746.0,1746.0,1750.8,484.0,484.0,488.8
194,54,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,1754.0,1754.0,1758.8,492.0,492.0,496.8
195,55,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,1762.0,1763.5,1769.8,500.0,501.5,507.8
196,56,2,cognitive_hand,1,ACC,hand,3,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,1772.0,1772.0,1778.3,510.0,510.0,516.3
197,57,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1782.0,1782.0,1787.8,520.0,520.0,525.8
198,58,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1790.0,1791.5,1796.3,528.0,529.5,534.3
199,59,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1800.0,1800.5,1805.3,538.0,538.5,543.3
200,60,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,1808.0,1808.0,1813.3,546.0,546.0,551.3
201,61,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1816.0,1816.5,1822.3,554.0,554.5,560.3
202,62,2,cognitive_hand,0,ACC,hand,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1826.0,1827.0,1832.3,564.0,565.0,570.3
203,63,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1836.0,1837.0,1842.3,574.0,575.0,580.3
204,64,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,1846.0,1846.5,1851.3,584.0,584.5,589.3
205,65,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1854.0,1855.5,1860.3,592.0,593.5,598.3
206,66,2,cognitive_hand,1,ACC,hand,3,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,1864.0,1865.0,1869.8,602.0,603.0,607.8
207,67,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,1872.0,1872.0,1878.3,610.0,610.0,616.3
208,68,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,1882.0,1882.0,1886.8,620.0,620.0,624.8
209,69,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,1890.0,1890.0,1895.8,628.0,628.0,633.8
210,70,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,1898.0,1899.0,1904.8,636.0,637.0,642.8
211,71,2,cognitive_hand,1,ACC,hand,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,1908.0,1909.5,1914.3,646.0,647.5,652.3
212,72,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1918.0,1918.5,1924.3,656.0,656.5,662.3
213,73,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,1928.0,1929.0,1934.3,666.0,667.0,672.3
214,74,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,1938.0,1939.0,1944.8,676.0,677.0,682.8
215,75,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,1948.0,1949.5,1955.3,686.0,687.5,693.3
216,76,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,1958.0,1958.0,1964.3,696.0,696.0,702.3
217,77,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,1968.0,1968.5,1973.8,706.0,706.5,711.8
218,78,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,1976.0,1976.5,1982.3,714.0,714.5,720.3
219,79,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,1986.0,1986.5,1992.8,724.0,724.5,730.8
220,80,2,cognitive_hand,0,SPD,hand,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,1996.0,1997.5,2002.8,734.0,735.5,740.8
221,81,2,cognitive_hand,0,ACC,hand,2,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2006.0,2006.0,2011.3,744.0,744.0,749.3
222,82,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2014.0,2015.0,2020.3,752.0,753.0,758.3
223,83,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2024.0,2025.0,2030.3,762.0,763.0,768.3
224,84,2,cognitive_hand,1,ACC,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2034.0,2034.0,2038.8,772.0,772.0,776.8
225,85,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2042.0,2043.5,2049.3,780.0,781.5,787.3
226,86,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2052.0,2052.5,2058.3,790.0,790.5,796.3
227,87,2,cognitive_hand,1,ACC,hand,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2062.0,2062.0,2066.8,800.0,800.0,804.8
228,88,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2070.0,2070.5,2075.3,808.0,808.5,813.3
229,89,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2078.0,2078.0,2082.8,816.0,816.0,820.8
230,90,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2086.0,2087.0,2091.8,824.0,825.0,829.8
231,91,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2094.0,2095.5,2101.8,832.0,833.5,839.8
232,92,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2104.0,2105.5,2111.8,842.0,843.5,849.8
233,93,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2114.0,2114.0,2118.8,852.0,852.0,856.8
234,94,2,cognitive_hand,1,ACC,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2122.0,2123.5,2129.3,860.0,861.5,867.3
235,95,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2132.0,2132.5,2137.3,870.0,870.5,875.3
236,96,2,cognitive_hand,1,ACC,hand,3,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2140.0,2141.0,2145.8,878.0,879.0,883.8
237,97,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2148.0,2148.0,2153.8,886.0,886.0,891.8
238,98,2,cognitive_hand,1,SPD,hand,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2156.0,2156.5,2161.3,894.0,894.5,899.3
239,99,2,cognitive_hand,1,SPD,hand,1,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2164.0,2164.5,2169.3,902.0,902.5,907.3
240,100,2,cognitive_hand,0,ACC,hand,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2172.0,2172.0,2178.3,910.0,910.0,916.3
241,101,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2182.0,2183.0,2189.3,920.0,921.0,927.3
242,102,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2192.0,2192.5,2197.8,930.0,930.5,935.8
243,103,2,cognitive_hand,1,ACC,hand,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2200.0,2201.0,2206.8,938.0,939.0,944.8
244,104,2,cognitive_hand,1,SPD,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2210.0,2211.5,2217.8,948.0,949.5,955.8
245,105,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2220.0,2221.5,2226.8,958.0,959.5,964.8
246,106,2,cognitive_hand,1,ACC,hand,3,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2230.0,2231.0,2236.3,968.0,969.0,974.3
247,107,2,cognitive_hand,0,SPD,hand,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2240.0,2241.0,2246.8,978.0,979.0,984.8
248,108,2,cognitive_hand,1,SPD,hand,1,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2250.0,2251.5,2257.8,988.0,989.5,995.8
249,109,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2260.0,2260.0,2265.3,998.0,998.0,1003.3
250,110,2,cognitive_hand,0,ACC,hand,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2268.0,2269.0,2273.8,1006.0,1007.0,1011.8
251,111,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2276.0,2276.5,2281.8,1014.0,1014.5,1019.8
252,112,2,cognitive_hand,0,ACC,hand,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,2284.0,2285.5,2290.3,1022.0,1023.5,1028.3
253,113,2,cognitive_hand,1,SPD,hand,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2294.0,2295.0,2301.3,1032.0,1033.0,1039.3
254,114,2,cognitive_hand,1,SPD,hand,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2304.0,2304.0,2309.3,1042.0,1042.0,1047.3
255,115,2,cognitive_hand,0,SPD,hand,0,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2312.0,2312.0,2318.3,1050.0,1050.0,1056.3
256,116,2,cognitive_hand,0,SPD,hand,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2322.0,2322.5,2328.3,1060.0,1060.5,1066.3
257,117,2,cognitive_hand,1,ACC,hand,3,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2332.0,2332.5,2338.3,1070.0,1070.5,1076.3
258,118,2,cognitive_hand,1,ACC,hand,3,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2342.0,2343.5,2349.3,1080.0,1081.5,1087.3
259,119,2,cognitive_hand,0,ACC,hand,2,0,0.5,4.8,1.5,1.5,0,0.35,1.35,10.0,2352.0,2352.5,2358.8,1090.0,1090.5,1096.8
260,0,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2362.0,2363.5,2369.8,0.0,1.5,7.8
261,1,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2372.0,2373.0,2378.8,10.0,11.0,16.8
262,2,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2382.0,2383.0,2388.3,20.0,21.0,26.3
263,3,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2392.0,2393.5,2399.8,30.0,31.5,37.8
264,4,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2402.0,2402.5,2407.8,40.0,40.5,45.8
265,5,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2410.0,2411.5,2417.8,48.0,49.5,55.8
266,6,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2420.0,2420.5,2426.3,58.0,58.5,64.3
267,7,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2430.0,2430.0,2435.3,68.0,68.0,73.3
268,8,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2438.0,2439.0,2443.8,76.0,77.0,81.8
269,9,3,limbic_eye,0,LEFT,eye,2,0,0.0,4.8,1.5,1.5,0,0.35,1.85,10.0,2446.0,2446.0,2452.3,84.0,84.0,90.3
270,10,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2456.0,2457.0,2461.8,94.0,95.0,99.8
271,11,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2464.0,2465.0,2471.3,102.0,103.0,109.3
272,12,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2474.0,2474.0,2478.8,112.0,112.0,116.8
273,13,3,limbic_eye,1,LEFT,eye,3,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2482.0,2483.0,2488.8,120.0,121.0,126.8
274,14,3,limbic_eye,0,LEFT,eye,2,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2492.0,2493.0,2498.3,130.0,131.0,136.3
275,15,3,limbic_eye,0,LEFT,eye,2,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2502.0,2502.5,2508.3,140.0,140.5,146.3
276,16,3,limbic_eye,1,NEU,eye,1,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2512.0,2512.5,2518.3,150.0,150.5,156.3
277,17,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2522.0,2522.0,2527.3,160.0,160.0,165.3
278,18,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2530.0,2531.0,2536.8,168.0,169.0,174.8
279,19,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2540.0,2540.0,2545.3,178.0,178.0,183.3
280,20,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,1.0,1.5,0,0.35,0.85,10.0,2548.0,2549.5,2555.3,186.0,187.5,193.3
281,21,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2558.0,2558.0,2562.8,196.0,196.0,200.8
282,22,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2566.0,2566.0,2571.3,204.0,204.0,209.3
283,23,3,limbic_eye,0,RIGHT,eye,4,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2574.0,2575.5,2581.8,212.0,213.5,219.8
284,24,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2584.0,2584.5,2589.3,222.0,222.5,227.3
285,25,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2592.0,2593.5,2599.8,230.0,231.5,237.8
286,26,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2602.0,2602.5,2608.3,240.0,240.5,246.3
287,27,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2612.0,2612.0,2616.8,250.0,250.0,254.8
288,28,3,limbic_eye,1,RIGHT,eye,5,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2620.0,2620.0,2625.8,258.0,258.0,263.8
289,29,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2628.0,2628.5,2633.3,266.0,266.5,271.3
290,30,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2636.0,2636.0,2640.8,274.0,274.0,278.8
291,31,3,limbic_eye,1,LEFT,eye,3,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2644.0,2644.0,2648.8,282.0,282.0,286.8
292,32,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2652.0,2653.0,2658.8,290.0,291.0,296.8
293,33,3,limbic_eye,1,RIGHT,eye,5,0,0.5,4.8,1.0,1.5,0,0.35,1.85,10.0,2662.0,2662.5,2668.3,300.0,300.5,306.3
294,34,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2672.0,2672.0,2677.8,310.0,310.0,315.8
295,35,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2680.0,2681.0,2686.3,318.0,319.0,324.3
296,36,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2690.0,2691.0,2695.8,328.0,329.0,333.8
297,37,3,limbic_eye,1,RIGHT,eye,5,0,1.5,4.8,1.5,1.5,0,0.35,0.35,10.0,2698.0,2699.5,2705.8,336.0,337.5,343.8
298,38,3,limbic_eye,0,NEU,eye,0,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2708.0,2709.0,2715.3,346.0,347.0,353.3
299,39,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2718.0,2719.0,2723.8,356.0,357.0,361.8
300,40,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2726.0,2726.0,2730.8,364.0,364.0,368.8
301,41,3,limbic_eye,0,NEU,eye,0,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2734.0,2734.0,2739.8,372.0,372.0,377.8
302,42,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,2742.0,2743.5,2748.3,380.0,381.5,386.3
303,43,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,1.5,1.5,0,0.35,0.85,10.0,2752.0,2753.0,2759.3,390.0,391.0,397.3
304,44,3,limbic_eye,1,LEFT,eye,3,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2762.0,2763.5,2768.8,400.0,401.5,406.8
305,45,3,limbic_eye,0,RIGHT,eye,4,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2772.0,2772.5,2777.3,410.0,410.5,415.3
306,46,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2780.0,2780.0,2784.8,418.0,418.0,422.8
307,47,3,limbic_eye,0,RIGHT,eye,4,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2788.0,2788.0,2793.3,426.0,426.0,431.3
308,48,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2796.0,2797.5,2802.8,434.0,435.5,440.8
309,49,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2806.0,2807.0,2812.3,444.0,445.0,450.3
310,50,3,limbic_eye,0,NEU,eye,0,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2816.0,2816.5,2821.8,454.0,454.5,459.8
311,51,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2824.0,2825.5,2830.8,462.0,463.5,468.8
312,52,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2834.0,2835.0,2840.3,472.0,473.0,478.3
313,53,3,limbic_eye,0,NEU,eye,0,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2844.0,2845.5,2850.8,482.0,483.5,488.8
314,54,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.5,1.5,0,0.35,1.85,10.0,2854.0,2855.0,2860.3,492.0,493.0,498.3
315,55,3,limbic_eye,1,NEU,eye,1,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2864.0,2865.0,2869.8,502.0,503.0,507.8
316,56,3,limbic_eye,1,RIGHT,eye,5,0,1.0,4.8,0.0,1.5,0,0.35,0.35,8.0,2872.0,2873.0,2877.8,510.0,511.0,515.8
317,57,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.0,1.5,0,0.35,0.85,8.0,2880.0,2880.5,2885.3,518.0,518.5,523.3
318,58,3,limbic_eye,0,RIGHT,eye,4,0,1.0,4.8,1.0,1.5,0,0.35,1.35,10.0,2888.0,2889.0,2894.8,526.0,527.0,532.8
319,59,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,1.0,1.5,0,0.35,0.35,8.0,2898.0,2898.0,2903.8,536.0,536.0,541.8
320,60,3,limbic_eye,1,LEFT,eye,3,0,0.5,4.8,0.5,1.5,0,0.35,0.35,8.0,2906.0,2906.5,2911.8,544.0,544.5,549.8
321,61,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,0.5,1.5,0,0.35,1.35,10.0,2914.0,2915.5,2920.8,552.0,553.5,558.8
322,62,3,limbic_eye,0,LEFT,eye,2,0,1.5,4.8,0.0,1.5,0,0.35,1.85,10.0,2924.0,2925.5,2930.3,562.0,563.5,568.3
323,63,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,0.0,1.5,0,0.35,1.35,8.0,2934.0,2934.0,2938.8,572.0,572.0,576.8
324,64,3,limbic_eye,1,NEU,eye,1,0,0.0,4.8,0.5,1.5,0,0.35,0.85,8.0,2942.0,2942.0,2947.3,580.0,580.0,585.3
